Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
ERR315438_2										7.551063436567445	1.5530235536322208	1.7449342783584338	0.2500592440124864	0.2100588643055996	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315439_1										4.2635569298577085	0.8311224883289756	0.7865401430514516	0.10756682183164451	1.0948005147134354	0.9120847274103523	38.17778973874132																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315439_2										4.581911074731667	0.9309350904311221	0.9101724696795942	0.20817018937225917	1.0920483083355987	0.9117741878942021	34.50514928523483																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315444_1										4.362644248807825	0.8939616518415818	0.7746701215233748	0.0647854469148639	0.9543994226270844	1.0723343991480407	38.13573670793835																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315444_2										4.664394011937813	0.9014856156620779	0.9404663849139572	0.16597368763177775	1.0078896095371537	0.9894068755904752	34.33027516646112																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315451_1										15.26520464020485	6.228773184335593	13.094219460738282	4.195650476690812	4.167112421054154	0.30120164372131203	0.3862563881370461																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315451_2										14.959549857097887	6.156347356601704	12.699334300150056	4.1915281990731215	4.151468191750355	0.355314316211628	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315455_1										10.483991376728719	2.5873928980159104	4.2771479357878315	0.8008776384909609	0.8186224894612949	0.28130526177163295	0.16844104362286136																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315455_2										10.66518906057249	2.64759979653775	4.337206871504581	0.8871783322194465	0.8614075204564592	0.2773372856044132	0.09086648182262758																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315463_1										15.162371316331797	6.041945994561693	13.09870764367005	4.267340579102665	4.319856152322036	0.30181934652648124	0.3743107491520832																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315463_2										14.825711915875681	5.880021827260163	12.847279905436535	4.250312119759183	4.206196336306006	0.350774470971966	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315476_1										11.936026578452461	3.511882267451926	4.3441430237527845	0.48278557640090997	0.10465078063221046	0.0	0.27530010046068626																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315476_2										11.967630954718597	3.3516391980207514	4.33298300280776	0.4451531233979671	0.08567502801471609	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315477_1										9.678029040616117	2.6771950397656252	4.234215010642169	0.901626189717432	0.8141907681983582	0.18414575449835277	0.5099276307853283																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315477_2										9.749106757152555	2.5541219972131306	4.404112625421398	1.0316376260484204	0.8577060139708492	0.23254296148447237	0.3013662427965572																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315478_1										12.092728945372416	3.602561175654469	4.4396202148071255	0.4823692664903177	0.10462736256706522	0.0	0.27089974275550394																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315478_2										11.826599658624257	3.5093562051737686	4.310280501090913	0.45477215140843563	0.10520944783858825	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315487_1										11.028981978455777	3.2320644153184808	5.332954750547861	1.0303905594815455	0.8106480202603843	0.0732241850237522	0.5313027698997698																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315487_2										10.665866805601128	2.97302430466482	4.894278131295899	0.9202194261373768	0.7227895805015839	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315490_1										7.940662581698385	1.4791858831393585	1.7044522223375431	0.301533963137759	0.9638790043391086	1.0895988334486466	2.4787055050673255																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315490_2										7.746195293254618	1.4329940008695592	1.5963404882817906	0.32044824255366094	0.9466299010145179	1.2911789484343115	0.9840289800666858																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315495_1										9.660219800181286	2.1011614407302637	2.452035527059922	0.3935026268074295	0.7396279376563455	0.6585172912289118	2.964112899478646																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ERR315495_2										9.237380745435622	2.067419947994216	2.3727112393665504	0.3883900029052943	0.6750130869483392	0.7024362740555893	2.0356286837663595																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM063_CGATGT_L001_R1										14.666689643213724	4.46815066970281	8.204134776905411	3.1088108589252252	6.160502095928391	1.936086296609771	1.8022258773410773																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM063_CGATGT_L001_R1_val_1										14.596741904265068	4.433158983000282	8.12030766310541	3.1199246992237217	6.134684607669216	1.8484613420739586	1.6280917029745177																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM063_CGATGT_L001_R2										14.530156142447876	4.401364847780913	8.25350006268329	3.0759499094058236	5.97861606850468	1.8286798820903363	1.6923188562786535																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM063_CGATGT_L001_R2_val_2										12.178485188208835	3.56125946233065	6.6527317033927	2.579908145588717	5.597716006699638	1.6881192580469762	1.4710257626222043																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R1										12.596113916525681	3.899627334250593	8.105731645417947	3.2068841240935257	7.329026882430897	2.677682674551996	2.7572751368898376																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R1_val_1										12.542791819904963	3.917254323252304	8.096990719112553	3.2717620655999506	7.2817265773735	2.7069867778452155	2.541986290367863																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R2										12.508115567060418	3.9183937911245947	7.9643380455873185	3.1809375438042853	7.045533752541054	2.5647620587059796	2.5666824786087603																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R2_val_2										10.618180422839469	3.228526409589273	6.730995033147827	2.8999688245185435	6.655015056987555	2.3398659605900303	2.38183443609016																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM065_GTGAAA_L001_R1										13.868287309011654	4.313095301966193	7.833157244083873	3.044863279856559	7.537865340555351	2.7711531391597113	3.4669573306854455																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM065_GTGAAA_L001_R1_val_1										13.88637611568215	4.281912467460275	7.80549242860864	3.0757003947578125	7.4951309426417225	2.8006436707773226	3.2363630818001856																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM065_GTGAAA_L001_R2										13.885781931052563	4.181807817778344	7.8737218713685095	3.0124255533092468	7.334637863162839	2.683094277468295	3.2487381497508543																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM065_GTGAAA_L001_R2_val_2										11.906218512266753	3.4478529096603356	6.3703705576519	2.4964059007078783	6.835391729826458	2.4908341812569454	2.915008862530808																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM066_CGATGT_L002_R1										13.904114682835417	4.47418614958039	8.759961797645893	3.428609251173426	7.044600640729848	2.2011472278117603	2.6409337581376766																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM066_CGATGT_L002_R1_val_1										13.877049088316554	4.448447182819458	8.706083460530502	3.3886068192442655	7.00256603255643	2.091959795876071	2.572977378113692																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM066_CGATGT_L002_R2										13.511474760906667	4.493977270523633	8.799030746157268	3.384002766523861	6.838846463231787	2.078148841920012	2.697340103527508																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM066_CGATGT_L002_R2_val_2										9.283781025687997	2.59565674970915	3.7899542530770427	1.0825289405511056	2.1242677627381257	0.8458545623728962	0.6955627227803758																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM067_CAGATC_L002_R1										13.707529178850258	4.662944471087593	8.63590561753919	3.031555247646138	6.305889064718735	2.395781463901718	2.9456643130463616																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM067_CAGATC_L002_R1_val_1										13.766627401904428	4.653843092817901	8.581769623947004	3.035458173184294	6.286969238877671	2.3567047026251764	2.596503268951636																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM067_CAGATC_L002_R2										13.558728131857617	4.564713535697785	8.394982913574216	2.9509514579884253	6.135161410317236	2.216793733138628	2.9061949056707705																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM067_CAGATC_L002_R2_val_2										9.127678447796816	2.5194853288765624	3.6704898750333372	1.0252186673496821	2.0227951339986343	0.7089237149564337	0.6069111282843727																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R1										14.969939548165282	4.950368695229593	8.8763467320243	2.979667927561663	4.765561746025557	1.3968551117774926	1.1674050489471086																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R1_val_1										14.8395858342525	4.911502974110254	8.788154463052917	2.98551031943817	4.70356067272177	1.374431047074711	0.9597021233879524																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R2										14.6259833911297	4.883941104104546	8.730488197864544	2.8855441190196127	4.607742054974509	1.3710883094090736	1.1756661415254417																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R2_val_2										8.85688995033593	2.246256178176823	2.8634202701041405	0.7486812908495928	1.3371380984934862	0.39681248466577024	0.23291738239912194																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R1										13.471385584669104	4.307959947208529	8.123488418699209	3.1429308297555894	7.980517041301718	3.440910656928463	4.618721412487284																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R1_val_1										13.477530564496298	4.308841045718708	8.102897943633607	3.1549584434561275	8.004826764021164	3.415810567001391	4.442008373289252																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R2										13.368025994155651	4.2803458465010555	8.08593466379491	3.1379229681621013	7.703106741135139	3.3673630562629815	4.597707309763098																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R2_val_2										13.471887781995093	4.273305264448448	8.195724610273308	3.1510701351297064	7.8024492350368595	3.3768064492122933	4.417995992945601																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R1										13.559680640328656	4.627204508134218	8.33565525547126	2.8939783454639265	7.517056047563571	2.9858817778547477	3.7929109142869573																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R1_val_1										13.629960775619123	4.618808907440992	8.316259646878295	2.92333593392479	7.4712126356917	3.1070851802680886	3.449975828396807																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R2										13.562965800380752	4.434449092548925	8.257300431844545	2.860014130080283	7.327734199041812	2.9814619746177295	3.634939319448248																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R2_val_2										13.686776197632783	4.476932759208262	8.345038952980323	2.9109011917136463	7.398074914295012	2.975565246596015	3.429493348351325																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R1										12.952752218879263	4.047947826999447	8.70753132360431	3.862454814135843	6.134234086553527	0.6716490508882597	0.3777299430411497																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R1_val_1										12.955500442160355	4.060751529906432	8.737051662455775	3.8219152141981545	5.990255331814782	0.6462588254952395	0.24617730631356802																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R2										12.858850227848045	3.917966546331674	8.74100347970691	3.8976440206403304	5.977214943368643	0.7209059711156307	0.3928393994345577																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R2_val_2										12.94440076969411	3.9617128536190136	8.79391160909264	3.925664530381454	5.965517308339408	0.7003907578849363	0.19206566958787977																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R1										13.709116961825435	4.518047350859646	10.43065551543087	4.149121541771333	3.907831785803463	0.1034747515499553	0.22327382784106367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R1_val_1										13.60740854394158	4.547576531769167	10.439675167125401	4.103895295848066	3.7730894890966282	0.09695405651490557	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R2										13.506263607780419	4.589630706246687	10.348481144533475	3.988429358767102	3.770148677896284	0.11321007394389539	0.19334750074335025																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R2_val_2										13.55567655133412	4.634165050053566	10.420888666584151	3.989239109962018	3.7340469202773505	0.08078697183652091	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R1										12.815419200067401	3.9386913194238806	7.348559207446106	2.445092414653219	3.0259981720240523	0.4272018920618386	0.08738035903808407																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R1_val_1										12.726908153399519	3.898224634914307	7.38529922740514	2.422453119707792	2.9048195582933474	0.4292861674359386	0.0279691510936259																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R2										12.512963833931007	3.869477654132679	7.384342868217618	2.3960988581674108	2.9926433924510962	0.4153007788609235	0.09401236870867957																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R2_val_2										12.530254033859677	3.89331162039053	7.436165974314599	2.441284604340062	2.9611451052058846	0.37782557970860053	0.0515662725748754																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
