	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315336_2	0.032752557115627266	0.0025687083728910356	0.0041001710845196574	0.009512152858282955	0.008645747658875528	0.0007016661826186914	0.0	0.0	0.00016473901678873624	0.000683361847419943	0.0	0.0007626806332811863	0.0	2.4405780264997962e-05	0.0	0.0007535284656818121	1.830433519874847e-05	0.00021660129985185694	0.0004972677728993334	0.0001616882942556115	9.45723985268671e-05	3.965939293062169e-05	0.0001494854041231125	2.4405780264997962e-05	0.0003996446518393416	0.0002898186406468508	0.00020439840971935792	0.0009548761528680453	0.00019219551958685898	0.0005125213855649572	0.0008999631472717999	0.0003386302011768467	4.8811560529995924e-05	0.0004515069349024623	0.0	0.0	0.0	3.050722533124745e-05	0.0	3.0507225331247453e-06	3.0507225331247453e-06	0.0	5.491300559624541e-05	3.3557947864372194e-05	0.0	9.152167599374235e-05	2.7456502798122706e-05	0.00031117369837872403	0.0	8.236950839436812e-05	3.0507225331247453e-06	0.0	0.0	0.007028864716319413	0.14283177827836743
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315353_1	0.05047877493839682	0.0	0.0	0.18429577542079212	0.006533587242135995	0.0	0.0	0.0	0.003675603194843136	0.0	0.0	0.0	0.0	9.207422832773388e-05	0.0028469351398935313	0.002905862646023281	0.0021029753750054416	0.0034619909851227935	0.0018598994122202242	0.006224217834954809	0.0006408366291610277	0.0016867998629640846	0.0049830572370969575	0.0025780783931765483	0.008135678815038565	0.005944312180838499	0.0016647020481654284	0.004231731533942649	0.0012116968447929777	0.002095609436739223	0.0027769587263644533	0.0003903947281095916	0.003649822410911371	0.001546847035905929	0.001535798128506601	0.009866674307599962	0.0061321436066270755	0.006570416933467088	0.0047252493977793025	0.0040917787068844936	0.0025228338561799077	0.0007402767957549804	0.0011490863695301186	0.005587064174926891	0.002891130769490844	0.0006813492896252306	0.005292426644278143	0.00205509677627502	0.005329256335609237	0.0029242774916888275	0.001683116893830975	0.004007070416822979	0.002489687133981924	0.0029169115534226093	0.006003239686968248
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315353_2	0.051804643826316187	0.010246020128310225	0.00587801873644253	0.005244548045547721	0.01568208256877963	0.04650116827463871	0.04532998409030994	0.03248378775402451	0.02255450297116169	0.023850908106016182	0.029253823824287605	0.022414550144103533	0.024123447821866276	0.026001762079752046	0.03760679781817962	0.05625367053911229	0.027872710399371597	0.04056422203206643	0.024163960482330476	0.03921993829848152	0.023541538698834998	0.02859088938032792	0.05225028309142241	0.028078956670825717	0.034649373604292814	10.989611596285004	0.055863275811002686	11.767973975845468	0.04080361502571854	0.0666948880314773	0.04198584811744664	0.05643413602663465	0.0318908297235939	10.987077713521424	0.03136416513755926	11.789751372329544	11.781019052514942	0.03559957964063502	0.04931495669233426	0.016057745420356786	0.031515166872016755	0.04961696016124923	0.0383470746139346	0.03225544366777173	0.04829845721159608	0.02597598129582028	12.551345193426961	0.03440261467237449	0.014713461686771873	0.03698069306555103	0.04462285401675294	0.04349586546202148	0.048320555026394735	0.040155412458291295	0.2208602929743018
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315361_1	0.015374510766420714	0.0055353652319243595	0.0	0.00526468722547329	0.05431154199440698	0.00039248310935404996	0.0	0.0	0.0	0.0	2.706780064510689e-05	0.004520322707732851	0.0	0.0	2.706780064510689e-05	0.003877462442411562	3.383475080638362e-05	0.0025308393603174946	0.00031804665758000596	0.0005413560129021379	0.0	0.005027843969828605	0.00022330935532213186	0.0033564072799932543	0.0003451144582251129	0.0	0.0	0.0006225594148374586	1.3533900322553446e-05	0.0002368432556446853	0.009236886970142726	0.00016917375403191807	0.0	1.3533900322553446e-05	0.0008797035209659739	0.00012857205306425774	0.0	0.0006428602653212887	0.0022127927027374883	0.00016240680387064136	0.0001827076543544715	0.0	6.766950161276723e-06	2.030085048383017e-05	0.00030451275725745255	0.0011639154277395965	0.0011909832283847031	0.00016917375403191807	0.00020300850483830172	0.0008932374212885275	0.0019421146962864196	0.0015834663377387532	3.383475080638362e-05	0.0016240680387064137	0.0018067756930608852
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315361_2	0.34522272942769333	0.23096954290469712	0.21116944673280144	0.20112729269346677	0.21139952303828483	0.10507720210430496	0.15182329381840456	0.11082910974139018	0.20710927663603537	0.15224284472840371	0.17703695011932163	0.18481217585462859	0.17912793771915614	0.18123922616947447	0.1896031765688125	0.20154684360346592	0.1918971726734853	0.14795936527631556	0.15299397619630545	0.152689463439048	0.15067291229098753	0.1583466337738753	0.11084264364171273	0.1460240175301904	0.13261868926070122	0.14714056430680109	0.1432157332132606	0.12576376874732792	0.16957977104159466	0.1396901521792354	0.16683238927611635	0.13575178718537234	0.1776595095341591	0.14118564816487755	0.1543135314777544	0.1721918138038475	0.1250938406813615	0.14379769092713038	0.13366079958553784	0.17676627211287058	0.14949546296292537	0.15092328944695477	0.13021642195344799	0.10455614694188665	0.12204871310878698	0.12424120496104063	0.13590066008892043	0.14429167828890357	0.12466752282120107	0.12022840351540354	0.15122103525405092	0.10104409980818403	0.14177437282890865	0.12485699742571682	0.12532391698684492
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315368_1	0.028509061298857174	0.00097870363909647	0.0008981045158767607	0.010213060327983163	0.03563632662357147	0.0018192373526734382	1.151416045995847e-05	0.00850896457990931	2.302832091991694e-05	0.0014910837795646219	0.0005296513811580896	0.00010938452436960547	7.484204298973006e-05	2.302832091991694e-05	0.0	0.0	0.00016695532666939782	6.908496275975082e-05	0.0010132461204763455	0.005906764315958696	7.484204298973006e-05	7.484204298973006e-05	0.0025388723814208426	0.000293611091728941	0.00017271240689937706	4.029956160985465e-05	0.0	0.00020725488827925249	0.0	5.757080229979235e-06	0.0022107188083120262	2.8785401149896178e-05	0.0010765740030061171	0.00014968408597946012	0.00021301196850923173	0.0	0.0	0.002279803771071777	0.003333349453157977	0.0	0.0	0.0	0.00021876904873921094	0.0013586709342750995	0.00023028320919916943	0.006528528980796453	0.0	0.0	0.00016695532666939782	2.8785401149896178e-05	0.011842314033067288	0.0	0.0	2.8785401149896178e-05	0.00042026685678848416
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315368_2	0.08908505947869869	0.03621203464656939	0.017777863750175878	0.0215429942205823	0.02905022684047522	0.0005757080229979235	0.02080608795114496	0.0002763398510390033	0.01814631688489455	0.0047092916281230145	0.018952308117091643	0.000564193862537965	0.0023834312152114035	0.004617178344443347	0.0019746785188828777	0.0008175053926570514	0.0006563071462176328	0.01244105037698513	0.004536579221223637	0.011162978565929738	0.010869367474200796	0.007933256556911386	0.010120947044303497	0.007927499476681407	0.009729465588664908	0.013131900004582635	0.010207303247753183	0.01453662758069757	0.014335129772648296	0.004099041123745216	0.003747859229716482	0.0015774399830143103	0.001588954143474269	0.0073172489723036084	0.0009614323984065323	0.008917717276237835	0.002872783034759638	0.002095577203712442	0.013696093867120602	0.006626399344706099	0.004294781851564509	0.007305734811843649	0.011105407763629945	0.03815792776430237	0.00564769570560963	0.010495157259252146	0.0270870624820523	0.008474422098529433	0.02302256383968696	0.011635059144788035	0.00910194384359717	0.009838850113034512	0.020915472475514563	0.010287902370972895	0.023206790407046297
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315374_1	0.12440897209005893	0.010510662023429722	0.0012662657743582623	0.13843631004642143	0.0018108256669579297	0.0	0.0	0.0	0.0	0.0	0.0001312192512288355	0.0	6.560962561441775e-05	0.0	0.0	0.0	0.0006823401063899445	0.0009841443842162662	0.0006364133684598521	0.0007676326196886875	0.0	0.0	0.0006396938497405729	1.9682887684325323e-05	0.0002657189837383919	0.00012137780738667283	8.529251329874306e-05	0.001020229678304196	0.00010825588226378929	0.0	3.9365775368650646e-05	0.0	0.0003805358285636229	0.001308912031007634	0.00011153636354451017	0.0004034991975286691	0.002581738767927338	0.0	0.00013449973250955638	1.312192512288355e-05	0.00018698743300109058	0.0007938764699344546	2.62438502457671e-05	0.0012301804802703326	0.02716566548564967	0.004687807750150147	0.004500820317149057	0.0009710224590933827	0.0006200109620562476	0.00033460909063353045	4.592673793009242e-05	0.0016008748649917928	0.00030836524038776336	0.002578458286646617	0.061860035510553774
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315374_2	0.03260798393036562	0.0023947513349262474	0.004008748125040924	0.00887042138306928	0.00824712993973231	0.0006036085556526432	0.0	0.0	0.00019682887684325322	0.0006003280743719223	0.0	0.0007315473256007579	0.0	1.6402406403604437e-05	0.0	0.0007151449191971534	1.312192512288355e-05	0.00018698743300109058	0.0004527064167394824	0.00016730454531676522	6.560962561441775e-05	7.54510694565804e-05	0.00014106069507099813	2.62438502457671e-05	0.00035429197831785583	0.00032148716551064693	0.00018370695172036967	0.0008594860955488724	0.00016730454531676522	0.00045598689802020336	0.0007905959886537337	0.00031820668422992605	3.9365775368650646e-05	0.00043630401033587803	0.0	0.0	0.0	3.2804812807208874e-05	0.0	3.2804812807208873e-06	0.0	0.0	6.560962561441775e-05	2.296336896504621e-05	0.0	9.841443842162661e-05	2.62438502457671e-05	0.0003575724595985767	0.0	9.841443842162661e-05	9.841443842162662e-06	3.2804812807208873e-06	0.0	0.006587206411687541	0.14159213303847493
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315377_1	0.1565190972869402	0.0	0.0	0.18588182165782835	0.01803301299495262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.656704686213592e-06	0.0	0.0	0.0	0.0001564325601260194	0.0006024317741023301	0.0006556854115920388	0.0003394919389968932	0.00010650727497941747	0.0	0.001927116006658835	6.656704686213592e-05	0.0005425214319264077	0.00011316397966563106	0.00011316397966563106	0.00021967125464504851	2.3298466401747572e-05	9.985057029320389e-06	0.0	9.985057029320389e-06	0.0001564325601260194	0.0009352670084130096	0.0009286103037267962	0.00016308926481223298	0.0007388942201697087	0.003291740467332621	0.001437848212222136	0.0	6.656704686213592e-06	0.0004859394420935922	0.00010650727497941747	0.0009718788841871844	0.025728163612215534	0.0031685914306376697	0.003364964218880971	0.0025362044854473787	0.004692976803780583	0.003231830125156699	0.008307567448394563	0.0030687408603444657	0.003378277628253398	3.661187577417476e-05	0.03396916401374796
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315377_2	0.017746774693445436	0.013892542680127767	0.02674663942920621	0.006150795130061359	0.003501426664948349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021634290230194172	0.0	2.6626818744854367e-05	2.9955171087961164e-05	2.6626818744854367e-05	0.0	0.000179731026527767	0.00012980574138116504	0.0003494769960262136	0.0008087896193749514	0.0002429697210467961	0.00011649233200873785	0.00012647738903805823	4.3268580460388346e-05	0.0001764026741846602	8.32088085776699e-05	5.325363748970873e-05	1.9970114058640777e-05	9.985057029320389e-06	0.0008520581998353397	5.991034217592233e-05	0.0	0.0	0.0009053118373250485	0.0	0.0010018340552751456	0.0	0.0	3.328352343106796e-06	0.0009152968943543689	0.0021434589089607764	0.00011649233200873785	3.328352343106796e-06	1.3313409372427183e-05	0.00025295477807611645	0.02294566105337825	0.1527514024345433
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315386_1	0.02838810422318095	0.0009609513418284101	0.0008808720633427093	0.01006329599636974	0.03592890294725111	0.0016816648481997175	1.3346546414283475e-05	0.008995572283227062	2.669309282856695e-05	0.0014681201055711823	0.00046045585129277983	6.005945886427563e-05	9.342582489998432e-05	2.669309282856695e-05	0.0	0.0	0.00014013873734997648	8.675255169284259e-05	0.0010677237131426777	0.005845787329456162	4.003963924285042e-05	8.675255169284259e-05	0.0029295669379352227	0.00028027747469995296	0.00028027747469995296	4.003963924285042e-05	0.0	0.0001801783765928269	0.0	6.6732732071417374e-06	0.00203534832817823	2.001981962142521e-05	0.0011478029916283789	0.00022021801583567733	0.00020687146942139384	0.0	0.0	0.002208853431563915	0.0034634287945065614	1.3346546414283475e-05	0.0	0.0	0.00020687146942139384	0.0011478029916283789	0.00036703002639279557	0.006099371711327547	6.6732732071417374e-06	0.0	0.00018685164979996864	5.33861856571339e-05	0.012472347624147907	0.0	0.0	4.003963924285042e-05	0.0003603567531856538
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315386_2	0.08760673066335672	0.034794446502037016	0.017844332555897006	0.021874989573010616	0.028975352265409423	0.00048047567091420506	0.021995108490739167	0.00024023783545710253	0.018965442454696817	0.0040373302903207505	0.019419225032782452	0.000507168763742772	0.0026492894632352696	0.005018301451770586	0.002128774153078214	0.0007740996920284414	0.0006272876814713233	0.013346546414283475	0.004204162120499295	0.011257811900448111	0.011224445534412401	0.00834159150892717	0.010356920017483975	0.008148066585920061	0.00971628578959837	0.012725932006019293	0.010170068367684007	0.01510161726776175	0.015161676726626027	0.004190815574085011	0.003109745314528049	0.0018218035855496941	0.0014747933787783239	0.007627551275763005	0.0009008918829641346	0.00933590921679129	0.003069705675285199	0.002108754333456789	0.014113972833104773	0.007006936867498824	0.004477766321992105	0.00741400653313447	0.011858406489090867	0.039172113725922	0.006106044984534689	0.010937494786505308	0.027740796722088203	0.008828740453048517	0.023690119885353165	0.012038584865683693	0.009749652155634078	0.010036602903541173	0.02174152410886778	0.010583811306526796	0.023950377540431694
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315394_1	0.032103092100277134	0.16888162144729335	0.0024934440466234664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.202118574419298e-06	0.0	0.011441955411314922	0.04376650471310138	0.0032070283625979454	0.000606956774507028	0.0006725737231023824	0.0002706699129558368	0.00012303177861628945	2.4606355723257895e-05	5.741483002093509e-05	6.561694859535438e-05	2.4606355723257895e-05	5.741483002093509e-05	6.561694859535438e-05	8.202118574419298e-05	0.00031988262440235264	0.0006971800788256404	0.0009022330431861228	0.0007956055017186718	0.0004101059287209649	0.001123690244695444	0.0005741483002093509	0.00023786143865815965	0.00044291440301864215	0.0008694245688884456	0.0006397652488047053	0.0007545949088465754	0.0005987546559326089	0.0008530203317396069	0.000713584315974479	0.004224091065825939	0.042568995401236154	0.022580432435376326	4.921271144651579e-05	0.00018864872721164385	0.00013123389719070877	9.842542289303158e-05	0.0004593186401674807	4.921271144651579e-05	5.741483002093509e-05
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315394_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.202118574419298e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.001099083888972186	0.0	0.0	0.0	0.0013287432090559263	0.0	5.741483002093509e-05	0.0	0.0	0.0	0.012352390573075463	0.0	0.0	0.0	0.0	0.0013123389719070877	0.0	0.007455725784147143	0.0	0.0017798597306489877	0.007381906716977369	9.842542289303158e-05	0.02125989134489482	0.0	0.0	0.0	0.0	0.0	0.0036499427656165877	0.0	0.006733939349598243	0.0	0.0015748067662885053	5.741483002093509e-05	0.022998740482671712	0.16956239728897016
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315399_1	0.15768888585256183	0.0	0.0	0.18354390089014413	0.016346480802045794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.316003496606645e-06	0.0	0.0	0.0	0.00018321473543326402	0.0006459095757647274	0.000658330913760203	0.00039437748135634796	0.00011179204195927975	0.0	0.002002940751770429	4.968535198190212e-05	0.0005682762132930054	0.00014595072144683746	0.0001211080454558864	0.00018010940093439513	3.1053344988688823e-06	6.210668997737765e-06	0.0	6.210668997737765e-06	0.00017700406643552627	0.000947127022155009	0.0009160736771663202	0.00013974005244909968	0.0007297536072341872	0.0032481798858168503	0.0013383991690124881	0.0	1.242133799547553e-05	0.0004130094883495613	0.00013042404895249304	0.0009502323566538778	0.02537058285575877	0.003021490467399422	0.003257495889313457	0.002710957017512534	0.004794636466253554	0.0030121744639028153	0.008039711017571534	0.0029283304324333554	0.0032140212063292923	2.7948010489819937e-05	0.03427978753301359
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315399_2	0.017383662524668	0.013458519718097733	0.02656303130332442	0.005918767554844089	0.0033227079137897035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016768806293891963	0.0	7.142269347398427e-05	4.036934848529546e-05	3.41586794875577e-05	3.1053344988688823e-06	0.00017700406643552627	0.00018010940093439513	0.0003726401398642658	0.0008570723216878114	0.00028258543939706823	0.00015837205944231296	0.00013974005244909968	6.521202447624652e-05	0.0002701641014015927	0.00013352938345136193	0.00012731871445362415	2.1737341492082173e-05	1.863200699321329e-05	0.000816702973202516	4.968535198190212e-05	0.0	0.0	0.0008508616526900737	0.0	0.0010402870571210754	0.0	0.0	0.0	0.0009781803671436978	0.00233210620865053	0.00017079339743778852	1.242133799547553e-05	9.316003496606645e-06	0.0002577427634061172	0.022951527281139906	0.15128879145039306
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
ERR315414_1	0.3045567205492954	0.013147058640440704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001731606589854644	0.0	0.018843825130354906	0.0	0.0	0.0	0.0	0.00014028205284898383	0.0015387187671872912	9.425200425791102e-05	1.7535256606122978e-05	1.3151442454592234e-05	0.0011485593077010551	0.0009140252505941602	0.0009622472062609985	0.00471260021289555	0.002796873428676615	0.002130533677643942	9.644391133367637e-05	2.1919070757653722e-05	0.001365558108201827	0.00013151442454592234	1.7535256606122978e-05	4.3838141515307445e-06	7.89086547275534e-05	6.575721227296117e-06	0.0	2.1919070757653723e-06	8.767628303061489e-05	0.0	0.0036582929094524062	0.0018324343153398512	0.0003419375038193981	0.0003726242028801133	0.0	0.0	1.0959535378826861e-05	2.4110977833419092e-05	0.00023234215003112944	0.0010762263742007977	4.1646234439542074e-05	0.0001731606589854644	0.010698698436810783	0.018422978971807953	0.0018324343153398512
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
