ERR315361_2	3326.0	2227.0	870.5	615.5	568.0	496.0	473.0	432.5	382.0	380.5	393.5	418.5	443.5	477.0	538.5	687.5	968.0	1358.0	2097.0	3339.5	5222.5	7981.0	11899.0	17146.0	23731.5	31987.5	41538.0	51962.0	63021.5	74467.0	86398.0	97759.0	108427.5	118562.0	128362.5	139613.5	151622.0	163744.0	174847.0	185255.5	194703.5	206738.5	212596.5	213410.5	222351.0	228789.0	230576.5	243686.0	285912.0	280796.0	240790.5	243880.5	249332.0	237316.0	220161.0	212766.0	207134.0	197588.5	190570.5	183242.0	173363.5	162597.0	147459.0	130804.0	117065.5	102316.0	86442.5	71182.5	57044.5	43905.5	31936.5	21495.0	14324.0	9160.5	5371.5	3235.0	1957.5	1227.5	800.5	524.5	372.0	275.5	198.5	154.0	142.5	116.0	86.0	71.5	55.0	43.0	34.0	31.0	27.5	23.5	21.5	24.5	23.0	21.0	23.0	28.0	84.5
ERR315368_1	38.0	29.0	14.5	7.0	8.5	10.5	12.0	18.0	23.0	29.0	32.5	45.0	71.0	103.0	164.0	280.5	485.0	858.0	1437.5	2315.5	3816.5	6154.5	9385.5	13976.5	19900.0	26945.0	35518.0	45580.0	56365.5	67964.0	80202.5	92374.0	105203.5	118320.5	130986.0	144781.0	159873.5	175603.5	191042.5	207390.5	221731.5	234170.5	247182.5	259402.5	273005.0	284652.5	292247.5	302424.5	317031.5	311733.0	295579.5	291832.5	292749.0	285245.0	272461.5	265852.5	257314.5	247316.0	238347.0	229060.0	217600.0	203141.0	185009.5	165749.0	148284.5	130622.5	113814.0	97312.0	80097.5	64481.5	50045.5	36651.5	26425.5	18468.0	12161.0	7759.5	4722.0	2684.0	1525.5	801.0	391.5	215.5	113.5	68.0	41.5	23.5	19.0	13.5	8.0	7.0	7.0	5.5	2.0	1.5	1.0	0.0	0.0	0.0	0.5	0.5	0.0
ERR315368_2	39.0	25.5	15.5	22.5	30.0	34.0	45.0	54.5	69.0	91.0	96.5	109.0	134.0	191.5	270.0	358.0	607.0	993.0	1591.0	2545.5	4031.0	6266.5	9415.5	13920.5	19780.5	27006.0	35731.5	45207.0	55944.5	67812.0	79680.0	91576.5	104330.0	117442.5	130388.5	144552.0	159706.0	176153.0	192531.5	208719.0	222161.5	234244.0	245969.5	256476.0	269506.5	279860.5	286158.0	295271.0	308508.0	306249.5	294474.0	292315.5	293086.5	286821.0	275914.5	268654.0	259730.5	248930.5	238877.0	228955.0	216892.0	202846.0	185350.0	166443.0	149362.0	131947.5	115222.5	98990.5	82271.0	66463.0	51820.0	38718.0	28663.0	20416.0	13935.5	9362.5	6009.5	3747.5	2315.0	1384.5	882.5	586.0	416.5	300.5	209.0	147.0	103.5	79.5	61.0	55.0	51.5	43.5	34.0	28.0	25.0	21.0	16.5	15.0	15.5	13.5	21.0
ERR315374_1	71.0	52.5	26.5	16.5	12.5	14.5	21.0	22.0	28.0	49.0	64.5	71.5	91.0	143.0	258.5	416.5	768.5	1325.0	2297.0	3843.0	6139.5	10162.0	15533.0	22350.5	31797.5	43082.0	56984.5	73424.5	90406.5	108377.5	127269.5	146043.0	165859.5	186897.5	209978.5	235875.5	262465.0	291034.5	319672.5	346342.0	371389.0	396747.0	424909.5	453948.5	479283.0	501307.5	517095.5	524002.0	526956.5	521773.0	518661.5	519887.0	517030.5	514343.5	508148.5	496950.0	483397.0	465999.5	451631.5	439839.0	417903.5	389157.0	360077.0	332698.5	302221.5	263349.5	218180.5	174783.5	135321.0	97980.0	66164.5	41390.5	24171.5	12889.0	6390.0	3079.0	1520.0	762.0	401.5	225.5	146.5	88.5	62.5	39.0	24.5	23.0	13.0	12.0	10.5	9.0	8.0	3.5	3.0	1.5	0.5	1.0	0.5	0.5	0.5	0.0	1.0
ERR315374_2	27.0	25.5	28.0	42.5	51.0	60.5	70.5	81.0	87.0	106.5	144.0	177.5	224.5	279.5	385.5	606.0	928.5	1475.0	2447.5	3980.0	6366.5	10314.5	15818.5	22739.0	32175.5	43660.0	57379.0	73659.0	90134.0	108380.0	127401.5	145317.0	165078.5	186154.5	208617.0	234837.0	261803.5	289948.0	318598.5	344337.0	368832.0	392744.0	418315.0	446424.0	471458.5	493482.5	510284.5	519112.5	524850.5	521567.0	520097.5	521653.0	517393.5	514838.5	508751.5	497072.5	483014.5	464826.5	449901.0	438761.0	417169.0	388394.0	360428.0	333579.0	303878.0	266532.0	222945.0	180874.0	141919.0	103847.0	71217.0	46450.0	28547.5	16094.0	8676.5	4683.5	2645.5	1546.0	1002.5	722.0	537.5	410.5	310.0	239.0	205.5	159.0	121.5	101.5	86.5	89.5	87.0	83.5	76.0	65.0	57.5	49.0	45.0	47.5	48.5	60.0	179.0
ERR315377_1	91.0	58.5	22.5	18.0	21.0	21.5	20.5	28.0	37.5	42.0	51.5	80.0	109.5	142.5	253.0	416.0	756.0	1332.5	2225.5	3728.5	6074.0	9814.0	15038.0	21829.0	30826.0	42037.5	55652.5	71409.0	87695.5	105548.0	124136.0	141916.0	161307.5	182462.0	205126.5	230381.0	257203.5	285383.5	313139.0	339432.5	364363.0	389388.0	416865.5	445869.5	470755.0	491870.0	507821.5	514667.5	518288.5	514530.5	512371.5	512997.5	509610.5	507727.0	501886.5	491910.0	479859.5	462740.5	447443.0	435280.5	414452.0	386179.0	357688.5	331088.5	300336.0	261677.0	216744.5	173750.5	134938.5	97457.5	65647.5	41116.5	23912.5	12637.5	6328.0	3144.5	1538.0	708.0	375.0	231.0	137.5	86.5	63.0	43.0	24.5	21.0	16.0	9.0	5.5	5.5	6.0	3.5	1.5	1.0	1.0	1.5	1.0	0.0	1.0	1.0	1.0
ERR315377_2	46.0	37.5	26.5	28.0	40.5	55.5	71.0	77.5	90.5	124.5	153.5	183.0	223.5	278.0	398.5	586.0	911.0	1442.5	2338.0	3771.0	6105.0	10077.5	15442.0	22155.5	31269.0	42579.0	56071.0	71599.0	87725.0	105589.5	124304.0	141753.5	160790.5	181334.5	203542.5	229080.0	255825.0	283957.5	311933.0	337609.5	360947.5	384464.0	410758.5	438948.0	463631.0	484393.5	502131.0	511025.0	515043.5	513608.5	514163.0	515558.5	511224.0	508407.5	502414.5	491605.5	478098.5	460275.0	445486.0	434306.5	413258.0	385778.0	358067.5	330827.5	301729.5	265361.5	221947.5	179670.5	140956.0	103584.0	71396.5	46453.0	28515.0	16068.5	8644.0	4702.5	2634.5	1566.0	1028.5	728.0	531.5	421.0	324.0	258.0	215.0	173.5	144.0	130.5	110.5	97.5	87.5	84.5	76.0	65.5	72.5	68.5	61.0	55.0	59.5	74.0	185.0
ERR315386_1	38.0	23.5	8.5	8.5	8.5	7.0	9.5	15.5	22.5	25.5	29.0	39.5	55.5	78.5	130.0	219.5	372.5	632.5	1030.0	1786.5	2979.0	4764.5	7263.5	10800.5	15582.0	21452.5	28318.0	36160.0	44855.0	54496.0	64771.5	74850.0	85409.0	96203.0	106776.0	119442.5	133343.5	147394.0	161479.0	175261.5	188856.0	202128.0	214784.0	226646.5	238445.0	248021.5	253761.5	258705.0	264898.0	262287.0	256454.5	256351.0	255925.5	251922.5	246259.0	242941.0	237945.5	230138.0	221965.5	212181.5	199295.0	184348.0	167038.0	148776.0	130920.0	112519.0	94580.0	77989.0	62643.5	48271.0	35304.0	24465.0	16100.5	10083.0	6043.0	3456.0	1855.5	994.0	525.0	269.5	142.5	76.5	45.5	34.0	24.5	15.0	9.5	4.5	2.0	1.5	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5
ERR315386_2	32.0	23.0	17.5	25.0	34.0	36.0	41.5	52.0	64.0	77.0	87.5	101.0	125.0	171.5	228.0	322.0	503.0	766.0	1177.5	1908.5	3130.0	4977.0	7507.0	10959.5	15706.0	21686.5	28905.0	36798.0	45181.5	54532.5	64482.5	74556.0	84850.5	95548.0	106459.5	118959.5	132719.0	147408.0	161435.0	174244.0	186454.5	198547.0	210344.0	220718.5	231221.5	239458.0	245839.5	251968.0	258310.0	259583.0	257296.5	257830.0	258431.5	255858.0	250638.0	245950.0	240206.0	232047.5	222710.0	212553.5	200584.0	186320.0	168860.0	150049.0	132289.0	114656.5	97193.0	80737.5	64988.5	50570.5	37594.5	26491.5	18260.0	11957.5	7416.0	4693.5	2886.0	1694.5	1039.0	673.0	453.0	302.5	209.0	161.5	145.0	114.5	77.0	54.5	47.0	44.0	42.0	32.5	24.0	21.5	22.5	19.0	12.5	10.0	10.0	11.0	14.0
ERR315394_1	8.0	5.5	3.0	2.0	3.0	3.5	2.5	3.0	6.5	13.0	17.0	18.0	21.5	41.0	64.5	98.0	185.0	308.0	483.5	878.5	1584.0	2646.0	4323.5	6505.0	9142.5	12671.0	17246.0	22479.0	28539.0	34780.5	41429.0	49156.0	59909.0	72388.0	82699.5	91738.0	101892.5	117732.0	137765.5	151774.0	166727.5	188648.0	218926.0	248863.0	269408.5	281451.5	278857.0	261800.5	248088.0	231983.0	214895.5	211422.0	204806.0	196049.5	191098.5	184582.5	173862.5	158540.5	143428.5	134996.0	124405.5	108687.0	94274.0	84589.5	75169.0	64779.0	54094.0	43200.5	35567.0	29562.0	24319.0	19394.5	15453.5	12509.5	10240.5	8459.0	6788.0	5547.5	4730.5	3860.0	3110.0	2532.5	1985.5	1548.0	1210.5	895.0	636.5	450.5	317.5	226.5	161.0	109.5	75.5	47.0	28.5	13.5	6.0	4.0	1.5	1.0	0.5
ERR315394_2	27.0	19.0	10.0	10.0	12.0	15.5	14.0	16.0	18.0	17.0	23.5	32.5	42.0	50.0	71.5	125.0	212.0	309.5	545.5	994.0	1718.0	2823.0	4474.0	6641.0	9359.0	13034.0	17752.0	22976.0	28720.0	34875.0	41784.5	49744.5	60245.0	72257.5	82364.0	91556.0	102243.0	118369.5	138161.5	152142.0	167093.5	188129.0	218451.0	247096.5	266126.5	278446.0	275286.0	258546.0	245889.5	230655.0	212792.0	208611.5	203063.5	194454.0	189252.0	183427.5	173490.0	159032.5	144880.5	136338.0	125405.0	109752.0	94971.0	83935.5	74698.0	64830.5	54570.5	44601.5	37066.5	31181.0	26121.0	21295.5	17121.5	14037.5	11583.0	9491.5	7725.0	6398.5	5384.5	4461.0	3620.0	2984.5	2413.5	1899.5	1470.0	1153.0	874.5	613.0	442.0	338.0	236.5	158.5	112.5	79.0	45.5	25.5	15.5	10.0	8.5	4.5	1.0
ERR315399_1	44.0	33.5	17.5	15.0	13.5	13.5	17.0	26.0	36.0	41.0	46.5	60.5	93.0	149.5	217.5	366.5	670.0	1118.0	2019.0	3455.0	5577.5	9116.5	14153.5	20831.5	29959.0	40899.0	54316.0	69883.5	87113.0	105841.5	125593.0	147162.0	169724.0	191365.0	214076.5	241362.5	270205.0	300475.0	331181.5	361749.0	387962.5	410750.5	438062.5	464510.0	486863.0	508102.0	522179.5	527418.0	539764.0	547110.5	543643.0	542400.0	542206.0	541428.5	534133.0	524658.5	510363.0	487942.5	470274.5	457346.0	434376.0	407607.5	380395.0	350887.0	323466.0	291327.5	253554.5	216917.5	181456.5	144528.0	108692.0	78448.0	54931.5	36021.0	22488.5	13685.5	7778.0	3984.5	2154.0	1129.5	564.5	302.0	183.0	120.5	70.5	42.5	28.5	16.5	10.0	6.5	5.5	3.5	4.5	2.5	0.0	0.5	1.0	0.5	0.0	0.0	1.0
ERR315399_2	51.0	40.0	30.0	34.0	37.5	44.5	66.5	83.0	79.0	99.0	124.0	151.0	198.5	266.5	371.0	479.0	750.5	1266.0	2136.5	3472.0	5660.5	9192.5	14095.0	20903.5	30082.0	41061.5	54342.0	70062.5	87023.5	105430.0	125318.5	146523.0	168148.0	189549.5	212132.5	238867.5	267320.5	297624.5	329719.0	360532.5	385840.0	408616.5	435816.0	462191.0	484218.0	504876.5	519734.5	525736.0	538130.5	546725.0	545403.0	544736.5	543374.5	540043.0	531576.5	521146.5	506735.0	486120.0	469317.5	455631.0	433971.5	408667.5	380260.5	351032.0	323982.5	292393.5	255403.0	219125.0	184221.0	148231.0	113143.5	83139.5	59575.0	39967.5	25811.5	16525.5	10049.5	5691.0	3342.5	2064.5	1267.5	822.5	580.0	442.5	343.0	260.0	217.5	187.5	142.0	110.5	96.0	87.0	80.5	72.5	59.0	54.0	67.0	70.0	60.0	69.5	183.5
ERR315414_1	11.0	11.0	7.0	5.5	7.0	7.5	7.0	13.0	23.5	27.0	40.0	74.0	108.0	145.0	235.5	409.5	769.0	1323.0	2189.5	3925.0	7147.5	11955.0	19363.5	28814.5	41133.0	57342.5	76645.0	98500.5	125151.0	151980.0	181373.5	213841.5	250211.0	293390.0	329172.5	358940.0	400042.5	460241.5	527595.5	575819.5	623075.0	706059.0	826158.5	930162.5	1003871.5	1040911.5	1028780.0	982364.0	929979.5	863655.5	793267.0	769385.0	753118.5	727080.0	695084.0	656410.5	612316.0	563035.0	515470.0	476185.0	436233.5	387766.5	339847.5	299828.5	265398.5	231702.0	198284.0	166944.0	139330.0	116193.0	96670.0	79807.5	65445.0	53229.5	43693.0	35884.5	29185.5	23443.0	18835.0	15397.0	12566.0	10076.0	8045.0	6371.5	4861.5	3641.5	2632.5	1876.0	1364.0	927.0	588.0	360.0	217.5	113.0	43.5	15.5	6.0	3.5	0.0	0.0	0.0
ERR315414_2	58.0	41.0	28.0	35.0	32.5	28.0	31.0	34.5	43.0	58.5	75.0	96.5	135.0	175.0	291.0	483.0	816.5	1361.0	2354.5	4240.0	7479.0	12412.0	19945.5	29439.5	41914.5	58309.0	77621.0	99379.0	125832.5	152385.5	181446.0	213899.5	250300.0	292725.0	327745.0	358734.5	400592.5	460730.0	530003.0	578942.5	625228.0	708480.0	828702.5	929407.5	1000937.0	1036224.0	1023078.0	978217.0	927542.0	862905.5	793332.0	769185.0	751195.5	724037.0	694078.5	656854.0	613856.0	566400.5	518746.5	478980.0	438669.5	390307.0	341654.5	299710.5	264234.0	229955.5	195725.0	164709.5	138192.0	115748.5	96624.5	79738.5	65085.5	53480.5	43988.0	35771.5	29103.5	23687.5	19102.5	15204.0	12220.0	9778.5	7679.5	6056.5	4728.5	3586.5	2659.5	1989.0	1441.5	989.5	671.0	444.5	276.5	168.0	93.0	46.5	23.5	18.5	9.5	2.0	1.0
ERR315424_1	28.0	20.0	11.0	8.0	6.0	4.5	5.5	9.0	13.0	18.0	23.0	32.0	42.5	57.5	93.5	158.0	286.0	494.5	848.0	1508.5	2610.0	4143.0	6341.0	9526.5	13749.5	19195.0	25768.5	33086.5	41132.5	50222.5	59823.0	69289.5	79420.5	89648.5	100002.5	113661.0	128594.5	142806.0	156768.0	171469.5	185575.5	200235.5	215515.0	230348.5	247862.5	260492.5	267188.0	273463.5	294696.5	295750.0	278708.0	284507.0	298122.5	300032.0	291687.5	289660.0	289287.0	287460.5	283246.0	275351.0	263191.5	247111.0	227903.0	205571.5	182629.0	160370.5	139123.5	121315.5	103095.0	85783.5	70533.5	55095.0	44063.5	36699.5	30972.5	25653.0	21307.0	17868.5	14096.0	11003.0	8533.0	6606.5	4629.0	2942.0	1852.5	1220.5	919.0	521.5	196.5	105.0	59.0	30.0	16.0	8.5	5.0	4.5	3.0	0.5	0.0	0.0	0.0
ERR315424_2	139.0	253.5	312.5	227.5	219.5	213.0	204.5	213.5	198.0	206.0	219.0	220.5	224.0	261.5	329.5	417.5	552.5	834.5	1308.0	2059.0	3354.0	5246.5	7979.0	11593.0	16198.5	22047.0	28849.5	36791.0	45429.0	54920.0	64801.5	74528.0	85476.5	96863.0	108324.0	122487.0	137555.5	151927.0	166631.0	180882.0	193712.5	206621.0	219051.5	230850.5	244361.0	256617.0	265204.5	271950.0	288749.0	296556.5	292552.5	298323.0	306063.5	308265.5	303207.5	297522.0	292904.5	286591.5	277880.0	265362.0	250330.5	232928.0	211911.5	189296.5	167641.0	146552.0	126358.0	109464.0	92553.0	76677.5	63496.5	50669.5	40828.0	33918.5	28186.0	23275.0	19370.5	16047.0	12519.0	9723.5	7658.0	5890.5	4218.5	2876.5	1916.5	1292.5	932.5	585.0	338.5	230.0	152.5	104.5	80.0	59.5	58.0	50.5	34.5	24.0	20.0	21.0	43.5
ERR315432_1	8.0	9.0	8.0	6.0	7.0	16.5	26.5	24.5	27.5	48.5	69.0	90.0	139.5	206.0	301.0	490.0	798.5	1319.0	2370.5	4308.0	7441.5	11939.0	18451.5	28178.0	41274.5	57354.5	76462.5	99882.5	126190.0	153467.5	181856.5	212191.0	245041.0	277131.0	306861.0	341494.0	381268.0	424049.0	463501.5	496839.5	523209.0	546496.5	575935.0	603670.0	617436.5	613559.5	605167.5	593929.5	581040.5	572644.5	560913.5	543706.0	522341.0	500821.5	482339.0	464885.0	444591.5	420178.0	399412.5	381765.5	360517.0	335047.5	305978.0	275540.5	247202.0	220112.0	193786.5	169818.5	146771.0	124802.0	105274.0	88391.0	75050.0	64081.0	54687.5	46905.0	39971.0	34444.0	30364.5	26516.0	22498.0	19120.0	16425.0	13858.5	11476.5	9493.0	7777.5	6138.0	4795.5	3727.0	2859.0	2119.0	1521.5	1103.5	765.0	468.0	297.5	196.5	113.5	48.5	16.0
ERR315432_2	2376.0	1467.0	473.5	368.5	339.5	331.0	324.5	323.5	334.0	367.5	431.5	461.5	496.5	568.0	666.5	871.0	1234.5	1781.0	2733.0	4577.5	7439.0	11812.5	18207.5	27523.0	39933.0	55475.5	74313.5	96363.5	121352.0	148086.5	175766.0	204999.0	236544.0	268353.0	297977.5	331567.0	370548.5	412218.0	451395.5	484717.0	511510.5	533738.5	560828.0	587040.5	602618.0	603930.5	599365.5	589811.5	578326.5	573154.0	563275.5	547879.0	528652.0	508881.0	491425.0	475661.0	456363.0	431548.5	410201.5	392468.0	371440.0	345771.0	316673.5	285807.0	257657.5	229936.0	201842.5	176182.0	153060.0	130838.5	109867.5	92059.0	78522.5	67026.5	57129.0	49075.5	41862.5	36309.5	31622.5	27123.5	23062.0	19662.5	16704.5	13863.5	11455.0	9331.0	7590.5	5999.5	4550.0	3462.5	2578.5	1924.5	1426.5	1027.5	751.0	544.5	394.0	262.5	148.0	73.0	31.0
